time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2015-08-05 23:00:00+00:00,12.86,45.2,4.95,13.29,27.32,3.4,0,50.150000000000006,63.010000000000005
2015-08-06 00:00:00+00:00,0.0,11.64,0.44,2.08,26.03,2.63,0,12.08,12.08
2015-08-06 01:00:00+00:00,0.0,0.0,0.0,0.0,24.41,2.7,0,0.0,0.0
2015-08-06 02:00:00+00:00,0.0,0.0,0.0,0.0,22.78,2.76,0,0.0,0.0
2015-08-06 03:00:00+00:00,0.0,0.0,0.0,0.0,21.16,2.83,0,0.0,0.0
2015-08-06 04:00:00+00:00,0.0,0.0,0.0,0.0,20.48,2.78,0,0.0,0.0
2015-08-06 05:00:00+00:00,0.0,0.0,0.0,0.0,19.81,2.73,0,0.0,0.0
2015-08-06 06:00:00+00:00,0.0,0.0,0.0,0.0,19.14,2.68,0,0.0,0.0
2015-08-06 07:00:00+00:00,0.0,0.0,0.0,0.0,18.57,2.4,0,0.0,0.0
2015-08-06 08:00:00+00:00,0.0,0.0,0.0,0.0,17.99,2.13,0,0.0,0.0
2015-08-06 09:00:00+00:00,0.0,0.0,0.0,0.0,17.42,1.86,0,0.0,0.0
2015-08-06 10:00:00+00:00,0.0,0.0,0.0,0.0,17.93,1.91,0,0.0,0.0
2015-08-06 11:00:00+00:00,0.0,27.15,1.03,8.36,18.44,1.96,0,28.18,28.18
2015-08-06 12:00:00+00:00,29.57,107.86,5.48,19.62,18.95,2.01,0,113.34,142.91
2015-08-06 13:00:00+00:00,223.65,127.85,12.48,31.06,20.65,1.65,0,140.32999999999998,363.98
2015-08-06 14:00:00+00:00,298.01,216.72,16.34,42.35,22.35,1.29,0,233.06,531.0699999999999
2015-08-06 15:00:00+00:00,445.4,257.77,21.15,52.95,24.05,0.92,0,278.91999999999996,724.3199999999999
2015-08-06 16:00:00+00:00,473.84,324.57,23.49,61.74,25.15,0.75,0,348.06,821.9
2015-08-06 17:00:00+00:00,471.27,359.57,24.31,66.39,26.26,0.58,0,383.88,855.15
2015-08-06 18:00:00+00:00,441.88,353.32,23.4,64.41,27.36,0.41,0,376.71999999999997,818.5999999999999
2015-08-06 19:00:00+00:00,84.85,352.83,14.26,57.01,27.44,0.39,0,367.09,451.93999999999994
2015-08-06 20:00:00+00:00,40.41,273.75,10.51,46.98,27.52,0.37,0,284.26,324.66999999999996
2015-08-06 21:00:00+00:00,0.85,138.19,4.77,35.9,27.6,0.34,0,142.96,143.81
2015-08-06 22:00:00+00:00,31.72,144.49,6.36,24.48,26.45,0.74,0,150.85000000000002,182.57000000000002
2015-08-06 23:00:00+00:00,1.79,68.0,2.81,13.11,25.31,1.13,0,70.81,72.60000000000001
2015-08-07 00:00:00+00:00,0.0,6.98,0.26,1.88,24.17,1.52,0,7.24,7.24
2015-08-07 01:00:00+00:00,0.0,0.0,0.0,0.0,22.96,1.49,0,0.0,0.0
2015-08-07 02:00:00+00:00,0.0,0.0,0.0,0.0,21.74,1.46,0,0.0,0.0
2015-08-07 03:00:00+00:00,0.0,0.0,0.0,0.0,20.53,1.43,0,0.0,0.0
2015-08-07 04:00:00+00:00,0.0,0.0,0.0,0.0,20.08,1.23,0,0.0,0.0
2015-08-07 05:00:00+00:00,0.0,0.0,0.0,0.0,19.64,1.02,0,0.0,0.0
2015-08-07 06:00:00+00:00,0.0,0.0,0.0,0.0,19.19,0.81,0,0.0,0.0
2015-08-07 07:00:00+00:00,0.0,0.0,0.0,0.0,18.81,1.35,0,0.0,0.0
2015-08-07 08:00:00+00:00,0.0,0.0,0.0,0.0,18.43,1.89,0,0.0,0.0
2015-08-07 09:00:00+00:00,0.0,0.0,0.0,0.0,18.06,2.43,0,0.0,0.0
2015-08-07 10:00:00+00:00,0.0,0.0,0.0,0.0,18.41,2.51,0,0.0,0.0
2015-08-07 11:00:00+00:00,0.0,35.69,1.35,8.2,18.75,2.58,0,37.04,37.04
2015-08-07 12:00:00+00:00,95.12,66.19,7.85,19.47,19.1,2.66,0,74.03999999999999,169.16
2015-08-07 13:00:00+00:00,279.35,96.77,13.44,30.91,20.45,2.55,0,110.21,389.56
2015-08-07 14:00:00+00:00,466.93,119.45,18.57,42.19,21.8,2.43,0,138.02,604.95
2015-08-07 15:00:00+00:00,626.88,134.34,22.73,52.77,23.15,2.32,0,157.07,783.95
2015-08-07 16:00:00+00:00,381.27,327.37,21.03,61.52,24.0,1.94,0,348.4,729.67
2015-08-07 17:00:00+00:00,411.09,338.23,22.03,66.11,24.85,1.55,0,360.26,771.3499999999999
2015-08-07 18:00:00+00:00,245.13,403.48,19.83,64.14,25.7,1.17,0,423.31,668.44
2015-08-07 19:00:00+00:00,299.24,333.63,19.18,56.78,26.12,1.01,0,352.81,652.05
2015-08-07 20:00:00+00:00,540.2,126.76,20.5,46.78,26.53,0.85,0,147.26,687.46
2015-08-07 21:00:00+00:00,359.91,107.75,15.7,35.71,26.95,0.69,0,123.45,483.36
2015-08-07 22:00:00+00:00,168.61,80.32,10.19,24.29,26.21,0.74,0,90.50999999999999,259.12
2015-08-07 23:00:00+00:00,12.33,43.77,4.66,12.91,25.48,0.79,0,48.43000000000001,60.760000000000005
2015-08-08 00:00:00+00:00,0.0,9.31,0.35,1.67,24.74,0.84,0,9.66,9.66
2015-08-08 01:00:00+00:00,0.0,0.0,0.0,0.0,23.26,1.08,0,0.0,0.0
2015-08-08 02:00:00+00:00,0.0,0.0,0.0,0.0,21.78,1.32,0,0.0,0.0
2015-08-08 03:00:00+00:00,0.0,0.0,0.0,0.0,20.3,1.56,0,0.0,0.0
2015-08-08 04:00:00+00:00,0.0,0.0,0.0,0.0,19.81,2.02,0,0.0,0.0
2015-08-08 05:00:00+00:00,0.0,0.0,0.0,0.0,19.33,2.48,0,0.0,0.0
2015-08-08 06:00:00+00:00,0.0,0.0,0.0,0.0,18.84,2.94,0,0.0,0.0
2015-08-08 07:00:00+00:00,0.0,0.0,0.0,0.0,18.1,2.44,0,0.0,0.0
2015-08-08 08:00:00+00:00,0.0,0.0,0.0,0.0,17.36,1.94,0,0.0,0.0
2015-08-08 09:00:00+00:00,0.0,0.0,0.0,0.0,16.62,1.45,0,0.0,0.0
2015-08-08 10:00:00+00:00,0.0,0.0,0.0,0.0,17.49,1.32,0,0.0,0.0
2015-08-08 11:00:00+00:00,0.0,34.91,1.32,8.05,18.36,1.19,0,36.23,36.23
2015-08-08 12:00:00+00:00,97.0,66.35,7.88,19.32,19.23,1.06,0,74.22999999999999,171.23
2015-08-08 13:00:00+00:00,284.77,97.11,13.56,30.76,21.16,1.03,0,110.67,395.44
2015-08-08 14:00:00+00:00,106.61,273.05,12.39,42.03,23.09,0.99,0,285.44,392.05
2015-08-08 15:00:00+00:00,20.57,260.47,9.49,52.58,25.01,0.95,0,269.96000000000004,290.53000000000003
2015-08-08 16:00:00+00:00,748.63,143.86,25.77,61.29,25.82,0.96,0,169.63000000000002,918.26
2015-08-08 17:00:00+00:00,795.91,147.07,26.95,65.84,26.63,0.97,0,174.01999999999998,969.93
2015-08-08 18:00:00+00:00,49.84,350.0,13.24,63.87,27.44,0.98,0,363.24,413.08000000000004
2015-08-08 19:00:00+00:00,158.24,367.88,16.58,56.54,27.7,0.72,0,384.46,542.7
2015-08-08 20:00:00+00:00,545.76,126.17,20.56,46.57,27.95,0.46,0,146.73,692.49
2015-08-08 21:00:00+00:00,55.05,222.2,9.34,35.51,28.21,0.21,0,231.54,286.59
2015-08-08 22:00:00+00:00,170.76,79.68,10.19,24.1,27.11,0.66,0,89.87,260.63
2015-08-08 23:00:00+00:00,12.36,43.08,4.6,12.71,26.02,1.11,0,47.68,60.04
2015-08-09 00:00:00+00:00,0.0,8.53,0.32,1.46,24.92,1.56,0,8.85,8.85
2015-08-09 01:00:00+00:00,0.0,0.0,0.0,0.0,23.78,1.78,0,0.0,0.0
2015-08-09 02:00:00+00:00,0.0,0.0,0.0,0.0,22.64,2.01,0,0.0,0.0
2015-08-09 03:00:00+00:00,0.0,0.0,0.0,0.0,21.5,2.23,0,0.0,0.0
2015-08-09 04:00:00+00:00,0.0,0.0,0.0,0.0,20.84,1.76,0,0.0,0.0
2015-08-09 05:00:00+00:00,0.0,0.0,0.0,0.0,20.19,1.28,0,0.0,0.0
2015-08-09 06:00:00+00:00,0.0,0.0,0.0,0.0,19.54,0.8,0,0.0,0.0
2015-08-09 07:00:00+00:00,0.0,0.0,0.0,0.0,19.11,1.14,0,0.0,0.0
2015-08-09 08:00:00+00:00,0.0,0.0,0.0,0.0,18.68,1.47,0,0.0,0.0
2015-08-09 09:00:00+00:00,0.0,0.0,0.0,0.0,18.25,1.81,0,0.0,0.0
2015-08-09 10:00:00+00:00,0.0,0.0,0.0,0.0,18.92,1.75,0,0.0,0.0
2015-08-09 11:00:00+00:00,0.0,13.96,0.53,7.89,19.6,1.7,0,14.49,14.49
2015-08-09 12:00:00+00:00,4.26,100.4,3.69,19.17,20.27,1.64,0,104.09,108.35000000000001
2015-08-09 13:00:00+00:00,0.0,97.21,3.34,30.62,22.19,1.23,0,100.55,100.55
2015-08-09 14:00:00+00:00,9.24,194.32,6.94,41.87,24.11,0.82,0,201.26,210.5
2015-08-09 15:00:00+00:00,272.67,325.49,18.25,52.4,26.02,0.41,0,343.74,616.4100000000001
2015-08-09 16:00:00+00:00,123.79,385.52,16.23,61.06,26.66,0.56,0,401.75,525.54
2015-08-09 17:00:00+00:00,119.01,389.87,16.23,65.56,27.3,0.7,0,406.1,525.11
2015-08-09 18:00:00+00:00,195.08,404.87,18.57,63.59,27.94,0.84,0,423.44,618.52
2015-08-09 19:00:00+00:00,27.99,289.64,10.66,56.3,27.76,0.78,0,300.3,328.29
2015-08-09 20:00:00+00:00,169.81,301.37,14.91,46.36,27.57,0.72,0,316.28000000000003,486.09000000000003
2015-08-09 21:00:00+00:00,116.0,222.09,11.22,35.31,27.39,0.66,0,233.31,349.31
2015-08-09 22:00:00+00:00,169.56,79.13,10.05,23.9,26.46,1.34,0,89.17999999999999,258.74
2015-08-09 23:00:00+00:00,12.12,42.62,4.48,12.51,25.53,2.01,0,47.099999999999994,59.21999999999999
2015-08-10 00:00:00+00:00,0.0,7.76,0.29,1.24,24.6,2.69,0,8.049999999999999,8.049999999999999
2015-08-10 01:00:00+00:00,0.0,0.0,0.0,0.0,23.83,2.92,0,0.0,0.0
2015-08-10 02:00:00+00:00,0.0,0.0,0.0,0.0,23.06,3.15,0,0.0,0.0
2015-08-10 03:00:00+00:00,0.0,0.0,0.0,0.0,22.29,3.38,0,0.0,0.0
2015-08-10 04:00:00+00:00,0.0,0.0,0.0,0.0,21.69,3.2,0,0.0,0.0
2015-08-10 05:00:00+00:00,0.0,0.0,0.0,0.0,21.1,3.02,0,0.0,0.0
2015-08-10 06:00:00+00:00,0.0,0.0,0.0,0.0,20.5,2.84,0,0.0,0.0
2015-08-10 07:00:00+00:00,0.0,0.0,0.0,0.0,20.05,2.91,0,0.0,0.0
2015-08-10 08:00:00+00:00,0.0,0.0,0.0,0.0,19.6,2.99,0,0.0,0.0
2015-08-10 09:00:00+00:00,0.0,0.0,0.0,0.0,19.16,3.06,0,0.0,0.0
2015-08-10 10:00:00+00:00,0.0,0.0,0.0,0.0,19.64,2.83,0,0.0,0.0
2015-08-10 11:00:00+00:00,0.0,25.6,0.97,7.73,20.11,2.6,0,26.57,26.57
2015-08-10 12:00:00+00:00,8.64,103.61,4.04,19.02,20.59,2.37,0,107.65,116.29
2015-08-10 13:00:00+00:00,0.0,90.39,3.1,30.47,21.74,2.65,0,93.49,93.49
2015-08-10 14:00:00+00:00,0.0,66.51,2.28,41.71,22.89,2.92,0,68.79,68.79
2015-08-10 15:00:00+00:00,1.98,128.87,4.48,52.21,24.04,3.2,0,133.35,135.32999999999998
2015-08-10 16:00:00+00:00,6.12,149.58,5.3,60.82,24.63,3.68,0,154.88000000000002,161.00000000000003
2015-08-10 17:00:00+00:00,0.0,65.66,2.26,65.27,25.22,4.17,0,67.92,67.92
2015-08-10 18:00:00+00:00,1.03,116.87,4.04,63.31,25.8,4.65,0,120.91000000000001,121.94000000000001
2015-08-10 19:00:00+00:00,17.07,254.96,9.2,56.05,25.51,4.88,0,264.16,281.23
2015-08-10 20:00:00+00:00,0.0,106.59,3.66,46.13,25.22,5.12,0,110.25,110.25
2015-08-10 21:00:00+00:00,0.0,71.63,2.46,35.11,24.93,5.35,0,74.08999999999999,74.08999999999999
2015-08-10 22:00:00+00:00,0.68,110.02,3.81,23.69,24.4,4.85,0,113.83,114.51
2015-08-10 23:00:00+00:00,0.0,38.37,1.32,12.3,23.87,4.35,0,39.69,39.69
2015-08-11 00:00:00+00:00,0.0,2.33,0.09,1.02,23.34,3.85,0,2.42,2.42
2015-08-11 01:00:00+00:00,0.0,0.0,0.0,0.0,22.74,3.8,0,0.0,0.0
2015-08-11 02:00:00+00:00,0.0,0.0,0.0,0.0,22.13,3.75,0,0.0,0.0
2015-08-11 03:00:00+00:00,0.0,0.0,0.0,0.0,21.53,3.7,0,0.0,0.0
2015-08-11 04:00:00+00:00,0.0,0.0,0.0,0.0,20.5,3.82,0,0.0,0.0
2015-08-11 05:00:00+00:00,0.0,0.0,0.0,0.0,19.48,3.94,0,0.0,0.0
2015-08-11 06:00:00+00:00,0.0,0.0,0.0,0.0,18.45,4.06,0,0.0,0.0
2015-08-11 07:00:00+00:00,0.0,0.0,0.0,0.0,18.14,4.24,0,0.0,0.0
2015-08-11 08:00:00+00:00,0.0,0.0,0.0,0.0,17.83,4.43,0,0.0,0.0
2015-08-11 09:00:00+00:00,0.0,0.0,0.0,0.0,17.53,4.62,0,0.0,0.0
2015-08-11 10:00:00+00:00,0.0,0.0,0.0,0.0,18.09,4.21,0,0.0,0.0
2015-08-11 11:00:00+00:00,0.0,31.81,1.2,7.57,18.65,3.8,0,33.01,33.01
2015-08-11 12:00:00+00:00,19.19,106.55,4.72,18.87,19.21,3.39,0,111.27,130.46
2015-08-11 13:00:00+00:00,1.64,134.82,4.69,30.32,20.66,3.57,0,139.51,141.14999999999998
2015-08-11 14:00:00+00:00,132.88,271.0,12.98,41.55,22.11,3.75,0,283.98,416.86
2015-08-11 15:00:00+00:00,232.65,335.01,17.4,52.02,23.55,3.93,0,352.40999999999997,585.06
2015-08-11 16:00:00+00:00,348.08,344.15,20.44,60.59,23.92,3.56,0,364.59,712.67
2015-08-11 17:00:00+00:00,19.66,280.91,10.13,64.99,24.3,3.19,0,291.04,310.70000000000005
2015-08-11 18:00:00+00:00,433.67,352.0,22.82,63.02,24.67,2.81,0,374.82,808.49
2015-08-11 19:00:00+00:00,682.96,135.14,23.67,55.8,24.42,2.95,0,158.81,841.77
2015-08-11 20:00:00+00:00,540.78,123.18,20.03,45.91,24.17,3.08,0,143.21,683.99
2015-08-11 21:00:00+00:00,360.41,104.37,15.26,34.89,23.93,3.21,0,119.63000000000001,480.04
2015-08-11 22:00:00+00:00,167.82,78.0,9.78,23.49,23.5,2.35,0,87.78,255.6
2015-08-11 23:00:00+00:00,11.86,41.43,4.31,12.09,23.08,1.49,0,45.74,57.6
2015-08-12 00:00:00+00:00,0.0,0.0,0.0,0.0,22.66,0.62,0,0.0,0.0
2015-08-12 01:00:00+00:00,0.0,0.0,0.0,0.0,21.91,1.27,0,0.0,0.0
2015-08-12 02:00:00+00:00,0.0,0.0,0.0,0.0,21.16,1.92,0,0.0,0.0
2015-08-12 03:00:00+00:00,0.0,0.0,0.0,0.0,20.41,2.57,0,0.0,0.0
2015-08-12 04:00:00+00:00,0.0,0.0,0.0,0.0,20.07,2.81,0,0.0,0.0
2015-08-12 05:00:00+00:00,0.0,0.0,0.0,0.0,19.73,3.05,0,0.0,0.0
2015-08-12 06:00:00+00:00,0.0,0.0,0.0,0.0,19.39,3.3,0,0.0,0.0
2015-08-12 07:00:00+00:00,0.0,0.0,0.0,0.0,19.02,3.26,0,0.0,0.0
2015-08-12 08:00:00+00:00,0.0,0.0,0.0,0.0,18.65,3.23,0,0.0,0.0
2015-08-12 09:00:00+00:00,0.0,0.0,0.0,0.0,18.29,3.2,0,0.0,0.0
2015-08-12 10:00:00+00:00,0.0,0.0,0.0,0.0,18.71,2.95,0,0.0,0.0
2015-08-12 11:00:00+00:00,0.0,32.58,1.23,7.41,19.13,2.69,0,33.809999999999995,33.809999999999995
2015-08-12 12:00:00+00:00,100.77,65.03,7.67,18.72,19.55,2.44,0,72.7,173.47
2015-08-12 13:00:00+00:00,292.72,95.86,13.41,30.16,20.86,2.57,0,109.27,401.99
2015-08-12 14:00:00+00:00,488.67,117.63,18.69,41.39,22.17,2.69,0,136.32,624.99
2015-08-12 15:00:00+00:00,654.54,132.48,22.96,51.83,23.47,2.81,0,155.44,809.98
2015-08-12 16:00:00+00:00,158.38,389.03,17.1,60.34,24.17,2.99,0,406.13,564.51
2015-08-12 17:00:00+00:00,119.5,400.19,16.52,64.69,24.87,3.17,0,416.71,536.21
2015-08-12 18:00:00+00:00,63.11,360.71,13.88,62.73,25.56,3.35,0,374.59,437.7
2015-08-12 19:00:00+00:00,706.42,136.88,24.28,55.54,25.62,3.42,0,161.16,867.5799999999999
2015-08-12 20:00:00+00:00,559.17,124.79,20.53,45.68,25.67,3.49,0,145.32,704.49
2015-08-12 21:00:00+00:00,372.5,104.81,15.58,34.68,25.73,3.56,0,120.39,492.89
2015-08-12 22:00:00+00:00,3.49,115.2,4.1,23.27,24.77,2.86,0,119.3,122.78999999999999
2015-08-12 23:00:00+00:00,0.0,32.4,1.11,11.87,23.82,2.15,0,33.51,33.51
2015-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0,22.87,1.45,0,0.0,0.0
2015-08-13 01:00:00+00:00,0.0,0.0,0.0,0.0,22.03,1.61,0,0.0,0.0
2015-08-13 02:00:00+00:00,0.0,0.0,0.0,0.0,21.18,1.78,0,0.0,0.0
2015-08-13 03:00:00+00:00,0.0,0.0,0.0,0.0,20.34,1.94,0,0.0,0.0
2015-08-13 04:00:00+00:00,0.0,0.0,0.0,0.0,19.79,2.25,0,0.0,0.0
2015-08-13 05:00:00+00:00,0.0,0.0,0.0,0.0,19.25,2.55,0,0.0,0.0
2015-08-13 06:00:00+00:00,0.0,0.0,0.0,0.0,18.7,2.86,0,0.0,0.0
2015-08-13 07:00:00+00:00,0.0,0.0,0.0,0.0,18.16,2.7,0,0.0,0.0
2015-08-13 08:00:00+00:00,0.0,0.0,0.0,0.0,17.62,2.54,0,0.0,0.0
2015-08-13 09:00:00+00:00,0.0,0.0,0.0,0.0,17.08,2.39,0,0.0,0.0
2015-08-13 10:00:00+00:00,0.0,0.0,0.0,0.0,17.59,1.92,0,0.0,0.0
2015-08-13 11:00:00+00:00,0.0,32.58,1.23,7.25,18.11,1.45,0,33.809999999999995,33.809999999999995
2015-08-13 12:00:00+00:00,106.9,64.99,7.91,18.57,18.62,0.98,0,72.89999999999999,179.8
2015-08-13 13:00:00+00:00,305.28,97.2,13.8,30.01,19.99,0.98,0,111.0,416.28
2015-08-13 14:00:00+00:00,506.91,119.23,19.18,41.22,21.36,0.99,0,138.41,645.32
2015-08-13 15:00:00+00:00,677.02,134.2,23.55,51.63,22.72,0.99,0,157.75,834.77
2015-08-13 16:00:00+00:00,792.44,143.21,26.45,60.1,23.64,0.96,0,169.66,962.1
2015-08-13 17:00:00+00:00,841.21,147.45,27.68,64.4,24.56,0.93,0,175.13,1016.34
2015-08-13 18:00:00+00:00,818.86,145.92,27.12,62.43,25.47,0.9,0,173.04,991.9
2015-08-13 19:00:00+00:00,727.07,138.58,24.81,55.28,25.79,0.99,0,163.39000000000001,890.46
2015-08-13 20:00:00+00:00,577.78,125.4,21.0,45.44,26.1,1.08,0,146.4,724.18
2015-08-13 21:00:00+00:00,385.67,106.22,15.96,34.45,26.42,1.17,0,122.18,507.85
2015-08-13 22:00:00+00:00,180.13,79.16,10.19,23.05,25.11,1.2,0,89.35,269.48
2015-08-13 23:00:00+00:00,12.67,40.59,4.42,11.65,23.8,1.22,0,45.010000000000005,57.68000000000001
2015-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0,22.49,1.24,0,0.0,0.0
2015-08-14 01:00:00+00:00,0.0,0.0,0.0,0.0,21.13,1.49,0,0.0,0.0
2015-08-14 02:00:00+00:00,0.0,0.0,0.0,0.0,19.77,1.74,0,0.0,0.0
2015-08-14 03:00:00+00:00,0.0,0.0,0.0,0.0,18.42,1.99,0,0.0,0.0
2015-08-14 04:00:00+00:00,0.0,0.0,0.0,0.0,17.41,2.13,0,0.0,0.0
2015-08-14 05:00:00+00:00,0.0,0.0,0.0,0.0,16.4,2.28,0,0.0,0.0
2015-08-14 06:00:00+00:00,0.0,0.0,0.0,0.0,15.39,2.43,0,0.0,0.0
2015-08-14 07:00:00+00:00,0.0,0.0,0.0,0.0,15.02,2.47,0,0.0,0.0
2015-08-14 08:00:00+00:00,0.0,0.0,0.0,0.0,14.65,2.51,0,0.0,0.0
2015-08-14 09:00:00+00:00,0.0,0.0,0.0,0.0,14.29,2.55,0,0.0,0.0
2015-08-14 10:00:00+00:00,0.0,0.0,0.0,0.0,15.4,2.02,0,0.0,0.0
2015-08-14 11:00:00+00:00,0.0,31.03,1.17,7.09,16.52,1.49,0,32.2,32.2
2015-08-14 12:00:00+00:00,102.89,64.01,7.56,18.42,17.63,0.95,0,71.57000000000001,174.46
2015-08-14 13:00:00+00:00,295.36,94.81,13.27,29.86,20.36,0.98,0,108.08,403.44
2015-08-14 14:00:00+00:00,490.14,117.46,18.51,41.06,23.09,1.01,0,135.97,626.11
2015-08-14 15:00:00+00:00,655.34,132.25,22.76,51.44,25.82,1.03,0,155.01,810.35
2015-08-14 16:00:00+00:00,766.05,141.14,25.54,59.85,26.82,1.11,0,166.67999999999998,932.7299999999999
2015-08-14 17:00:00+00:00,813.5,144.28,26.71,64.1,27.82,1.19,0,170.99,984.49
2015-08-14 18:00:00+00:00,790.18,142.74,26.13,62.13,28.82,1.27,0,168.87,959.05
2015-08-14 19:00:00+00:00,699.86,135.47,23.84,55.01,29.1,1.38,0,159.31,859.1700000000001
2015-08-14 20:00:00+00:00,553.52,122.44,20.09,45.2,29.38,1.5,0,142.53,696.05
2015-08-14 21:00:00+00:00,365.93,103.55,15.14,34.23,29.66,1.61,0,118.69,484.62
2015-08-14 22:00:00+00:00,169.07,77.07,9.58,22.83,28.09,1.84,0,86.64999999999999,255.71999999999997
2015-08-14 23:00:00+00:00,11.24,39.72,4.01,11.43,26.53,2.06,0,43.73,54.97
2015-08-15 00:00:00+00:00,0.0,0.0,0.0,0.0,24.97,2.29,0,0.0,0.0
2015-08-15 01:00:00+00:00,0.0,0.0,0.0,0.0,23.65,2.54,0,0.0,0.0
2015-08-15 02:00:00+00:00,0.0,0.0,0.0,0.0,22.33,2.8,0,0.0,0.0
2015-08-15 03:00:00+00:00,0.0,0.0,0.0,0.0,21.02,3.05,0,0.0,0.0
2015-08-15 04:00:00+00:00,0.0,0.0,0.0,0.0,20.34,2.87,0,0.0,0.0
2015-08-15 05:00:00+00:00,0.0,0.0,0.0,0.0,19.66,2.7,0,0.0,0.0
2015-08-15 06:00:00+00:00,0.0,0.0,0.0,0.0,18.98,2.52,0,0.0,0.0
2015-08-15 07:00:00+00:00,0.0,0.0,0.0,0.0,18.42,2.45,0,0.0,0.0
2015-08-15 08:00:00+00:00,0.0,0.0,0.0,0.0,17.85,2.38,0,0.0,0.0
2015-08-15 09:00:00+00:00,0.0,0.0,0.0,0.0,17.29,2.3,0,0.0,0.0
2015-08-15 10:00:00+00:00,0.0,0.0,0.0,0.0,17.89,1.98,0,0.0,0.0
2015-08-15 11:00:00+00:00,0.0,30.26,1.14,6.93,18.49,1.66,0,31.400000000000002,31.400000000000002
2015-08-15 12:00:00+00:00,101.09,63.66,7.35,18.26,19.09,1.34,0,71.00999999999999,172.1
2015-08-15 13:00:00+00:00,292.07,94.25,13.03,29.7,21.93,1.2,0,107.28,399.35
2015-08-15 14:00:00+00:00,486.6,116.81,18.28,40.89,24.77,1.06,0,135.09,621.69
2015-08-15 15:00:00+00:00,650.71,131.54,22.49,51.24,27.6,0.92,0,154.03,804.74
2015-08-15 16:00:00+00:00,762.38,140.42,25.31,59.6,28.68,1.17,0,165.73,928.11
2015-08-15 17:00:00+00:00,809.8,143.55,26.48,63.79,29.76,1.42,0,170.03,979.8299999999999
2015-08-15 18:00:00+00:00,787.48,142.02,25.92,61.83,30.83,1.67,0,167.94,955.4200000000001
2015-08-15 19:00:00+00:00,698.13,134.78,23.67,54.73,31.12,1.85,0,158.45,856.5799999999999
2015-08-15 20:00:00+00:00,550.69,122.78,19.92,44.95,31.4,2.03,0,142.7,693.3900000000001
2015-08-15 21:00:00+00:00,364.86,103.9,15.03,34.0,31.69,2.21,0,118.93,483.79
2015-08-15 22:00:00+00:00,168.57,76.5,9.46,22.6,30.14,2.32,0,85.96000000000001,254.53
2015-08-15 23:00:00+00:00,11.06,39.09,3.92,11.19,28.6,2.44,0,43.010000000000005,54.07000000000001
2015-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0,27.06,2.55,0,0.0,0.0
2015-08-16 01:00:00+00:00,0.0,0.0,0.0,0.0,25.61,2.64,0,0.0,0.0
2015-08-16 02:00:00+00:00,0.0,0.0,0.0,0.0,24.16,2.73,0,0.0,0.0
2015-08-16 03:00:00+00:00,0.0,0.0,0.0,0.0,22.71,2.81,0,0.0,0.0
2015-08-16 04:00:00+00:00,0.0,0.0,0.0,0.0,22.05,2.7,0,0.0,0.0
2015-08-16 05:00:00+00:00,0.0,0.0,0.0,0.0,21.39,2.59,0,0.0,0.0
2015-08-16 06:00:00+00:00,0.0,0.0,0.0,0.0,20.73,2.48,0,0.0,0.0
2015-08-16 07:00:00+00:00,0.0,0.0,0.0,0.0,20.2,2.34,0,0.0,0.0
2015-08-16 08:00:00+00:00,0.0,0.0,0.0,0.0,19.67,2.21,0,0.0,0.0
2015-08-16 09:00:00+00:00,0.0,0.0,0.0,0.0,19.15,2.07,0,0.0,0.0
2015-08-16 10:00:00+00:00,0.0,0.0,0.0,0.0,19.71,1.74,0,0.0,0.0
2015-08-16 11:00:00+00:00,0.0,29.48,1.11,6.77,20.28,1.42,0,30.59,30.59
2015-08-16 12:00:00+00:00,101.01,64.03,7.26,18.11,20.84,1.09,0,71.29,172.3
2015-08-16 13:00:00+00:00,292.17,94.65,12.95,29.55,23.36,1.07,0,107.60000000000001,399.77000000000004
2015-08-16 14:00:00+00:00,485.95,116.21,18.13,40.72,25.87,1.05,0,134.34,620.29
2015-08-16 15:00:00+00:00,650.14,130.89,22.35,51.03,28.38,1.03,0,153.23999999999998,803.38
2015-08-16 16:00:00+00:00,761.85,139.74,25.16,59.34,29.67,1.13,0,164.9,926.75
2015-08-16 17:00:00+00:00,809.27,142.86,26.33,63.49,30.96,1.23,0,169.19,978.46
2015-08-16 18:00:00+00:00,786.89,141.34,25.77,61.51,32.25,1.32,0,167.11,954.0
2015-08-16 19:00:00+00:00,346.13,321.82,19.54,54.45,32.49,1.34,0,341.36,687.49
2015-08-16 20:00:00+00:00,117.89,294.4,13.09,44.7,32.73,1.36,0,307.48999999999995,425.37999999999994
2015-08-16 21:00:00+00:00,365.61,103.31,14.94,33.76,32.97,1.38,0,118.25,483.86
2015-08-16 22:00:00+00:00,168.79,75.91,9.37,22.37,31.41,1.99,0,85.28,254.07
2015-08-16 23:00:00+00:00,10.86,38.46,3.84,10.96,29.86,2.59,0,42.3,53.16
2015-08-17 00:00:00+00:00,0.0,0.0,0.0,0.0,28.3,3.2,0,0.0,0.0
2015-08-17 01:00:00+00:00,0.0,0.0,0.0,0.0,26.64,3.17,0,0.0,0.0
