,temp_air,ghi,dni,dhi,wind_speed
2021-07-31 21:00:00,29.17,542.0,658.97,146.0,1.49
2021-07-31 22:00:00,28.4,50.0,0.0,50.0,1.58
2021-07-31 23:00:00,27.64,172.0,367.96,82.0,1.68
2021-08-01 00:00:00,26.87,0.0,0.0,0.0,1.78
2021-08-01 01:00:00,26.1,0.0,-0.0,0.0,1.88
2021-08-01 02:00:00,25.34,0.0,-0.0,0.0,1.98
2021-08-01 03:00:00,24.57,0.0,-0.0,0.0,2.08
2021-08-01 04:00:00,23.8,0.0,-0.0,0.0,2.18
2021-08-01 05:00:00,23.04,0.0,-0.0,0.0,2.27
2021-08-01 06:00:00,22.27,0.0,-0.0,0.0,2.37
2021-08-01 07:00:00,21.5,0.0,-0.0,0.0,2.47
2021-08-01 08:00:00,21.27,0.0,-0.0,0.0,1.72
2021-08-01 09:00:00,21.09,0.0,-0.0,0.0,1.59
2021-08-01 10:00:00,20.87,0.0,-0.0,0.0,1.52
2021-08-01 11:00:00,20.9,95.0,246.2,56.0,1.45
2021-08-01 12:00:00,21.99,70.0,0.0,70.0,2.21
2021-08-01 13:00:00,23.46,224.0,37.99,204.0,2.21
2021-08-01 14:00:00,24.88,144.0,0.0,144.0,1.93
2021-08-01 15:00:00,26.43,492.0,127.62,389.0,1.79
2021-08-01 16:00:00,27.7,574.0,148.39,442.0,1.52
2021-08-01 17:00:00,29.11,904.0,775.08,187.0,1.31
2021-08-01 18:00:00,30.18,888.0,770.45,186.0,1.24
2021-08-01 19:00:00,30.09,815.0,746.94,181.0,2.14
2021-08-01 20:00:00,30.55,693.0,704.63,170.0,2.21
2021-08-01 21:00:00,30.43,533.0,634.69,153.0,2.34
2021-08-01 22:00:00,29.69,265.0,224.28,169.0,2.55
2021-08-01 23:00:00,27.34,154.0,326.66,75.0,1.93
2021-08-02 00:00:00,26.49,0.0,0.0,0.0,2.0
2021-08-02 01:00:00,25.52,0.0,-0.0,0.0,2.21
2021-08-02 02:00:00,24.78,0.0,-0.0,0.0,1.59
2021-08-02 03:00:00,24.07,0.0,-0.0,0.0,1.38
2021-08-02 04:00:00,23.33,0.0,-0.0,0.0,1.59
2021-08-02 05:00:00,22.55,0.0,-0.0,0.0,1.59
2021-08-02 06:00:00,22.06,0.0,-0.0,0.0,1.31
2021-08-02 07:00:00,20.9,0.0,-0.0,0.0,1.24
2021-08-02 08:00:00,20.79,0.0,-0.0,0.0,1.17
2021-08-02 09:00:00,20.62,0.0,-0.0,0.0,1.31
2021-08-02 10:00:00,20.32,0.0,-0.0,0.0,1.24
2021-08-02 11:00:00,20.19,17.0,0.0,17.0,0.62
2021-08-02 12:00:00,21.7,134.0,28.97,124.0,0.48
2021-08-02 13:00:00,23.15,227.0,41.95,205.0,0.62
2021-08-02 14:00:00,24.63,377.0,98.33,310.0,0.62
2021-08-02 15:00:00,26.29,545.0,192.46,390.0,0.41
2021-08-02 16:00:00,27.79,545.0,120.51,438.0,0.28
2021-08-02 17:00:00,28.92,584.0,132.12,462.0,0.21
2021-08-02 18:00:00,29.85,642.0,208.92,452.0,0.62
2021-08-02 19:00:00,28.02,684.0,371.93,369.0,1.03
2021-08-02 20:00:00,27.91,505.0,218.87,343.0,1.72
2021-08-02 21:00:00,27.22,461.0,402.4,221.0,1.38
2021-08-02 22:00:00,27.16,349.0,526.47,125.0,1.17
2021-08-02 23:00:00,26.74,150.0,309.63,76.0,1.17
2021-08-03 00:00:00,24.89,0.0,0.0,0.0,1.86
2021-08-03 01:00:00,24.01,0.0,-0.0,0.0,1.59
2021-08-03 02:00:00,23.32,0.0,-0.0,0.0,1.24
2021-08-03 03:00:00,22.84,0.0,-0.0,0.0,0.9
2021-08-03 04:00:00,22.06,0.0,-0.0,0.0,1.1
2021-08-03 05:00:00,21.52,0.0,-0.0,0.0,1.24
2021-08-03 06:00:00,21.01,0.0,-0.0,0.0,1.31
2021-08-03 07:00:00,20.82,0.0,-0.0,0.0,1.17
2021-08-03 08:00:00,20.6,0.0,-0.0,0.0,1.17
2021-08-03 09:00:00,20.98,0.0,-0.0,0.0,0.9
2021-08-03 10:00:00,21.49,0.0,-0.0,0.0,0.55
2021-08-03 11:00:00,21.39,93.0,247.98,55.0,0.41
2021-08-03 12:00:00,22.75,171.0,105.01,135.0,0.0
2021-08-03 13:00:00,25.06,462.0,624.16,136.0,0.28
2021-08-03 14:00:00,26.82,638.0,706.44,158.0,0.69
2021-08-03 15:00:00,28.34,780.0,755.37,173.0,0.83
2021-08-03 16:00:00,29.14,875.0,781.99,182.0,0.97
2021-08-03 17:00:00,30.39,915.0,790.94,186.0,1.24
2021-08-03 18:00:00,31.29,896.0,783.35,185.0,1.17
2021-08-03 19:00:00,31.84,822.0,759.77,180.0,1.38
2021-08-03 20:00:00,32.27,698.0,716.77,169.0,1.17
2021-08-03 21:00:00,32.34,535.0,644.74,152.0,1.03
2021-08-03 22:00:00,32.06,350.0,532.14,125.0,0.83
2021-08-03 23:00:00,30.61,165.0,347.36,83.0,0.55
2021-08-04 00:00:00,28.82,0.0,0.0,0.0,1.31
2021-08-04 01:00:00,27.16,0.0,-0.0,0.0,2.07
2021-08-04 02:00:00,25.81,0.0,-0.0,0.0,2.28
2021-08-04 03:00:00,24.83,0.0,-0.0,0.0,2.14
2021-08-04 04:00:00,24.19,0.0,-0.0,0.0,1.93
2021-08-04 05:00:00,23.74,0.0,-0.0,0.0,1.72
2021-08-04 06:00:00,23.33,0.0,-0.0,0.0,1.59
2021-08-04 07:00:00,22.59,0.0,-0.0,0.0,1.52
2021-08-04 08:00:00,22.03,0.0,-0.0,0.0,1.45
2021-08-04 09:00:00,21.71,0.0,-0.0,0.0,1.03
2021-08-04 10:00:00,21.78,0.0,-0.0,0.0,0.83
2021-08-04 11:00:00,21.18,83.0,239.01,47.0,0.97
2021-08-04 12:00:00,23.93,235.0,361.26,112.0,0.69
2021-08-04 13:00:00,26.07,408.0,440.22,179.0,0.76
2021-08-04 14:00:00,28.28,512.0,330.61,288.0,0.69
2021-08-04 15:00:00,30.43,622.0,325.53,361.0,0.69
2021-08-04 16:00:00,31.85,732.0,408.16,371.0,0.62
2021-08-04 17:00:00,33.06,770.0,416.34,387.0,0.62
2021-08-04 18:00:00,33.68,676.0,261.65,439.0,0.83
2021-08-04 19:00:00,33.54,324.0,21.35,306.0,1.52
2021-08-04 20:00:00,32.97,358.0,57.08,316.0,1.93
2021-08-04 21:00:00,31.48,447.0,375.27,225.0,2.76
2021-08-04 22:00:00,30.36,189.0,57.13,165.0,2.48
2021-08-04 23:00:00,29.52,69.0,0.0,69.0,2.55
2021-08-05 00:00:00,28.2,0.0,0.0,0.0,2.48
2021-08-05 01:00:00,27.2,0.0,-0.0,0.0,2.0
2021-08-05 02:00:00,26.37,0.0,-0.0,0.0,1.79
2021-08-05 03:00:00,25.76,0.0,-0.0,0.0,1.86
2021-08-05 04:00:00,25.21,0.0,-0.0,0.0,1.93
2021-08-05 05:00:00,24.73,0.0,-0.0,0.0,1.86
2021-08-05 06:00:00,24.25,0.0,-0.0,0.0,1.72
2021-08-05 07:00:00,24.25,0.0,-0.0,0.0,1.52
2021-08-05 08:00:00,23.63,0.0,-0.0,0.0,1.45
2021-08-05 09:00:00,23.12,0.0,-0.0,0.0,1.52
2021-08-05 10:00:00,22.73,0.0,-0.0,0.0,1.52
2021-08-05 11:00:00,22.96,88.0,243.27,52.0,1.45
2021-08-05 12:00:00,24.89,263.0,479.15,101.0,2.0
2021-08-05 13:00:00,26.76,258.0,79.14,217.0,1.93
2021-08-05 14:00:00,28.66,623.0,692.74,155.0,2.21
2021-08-05 15:00:00,30.18,762.0,740.05,170.0,2.69
2021-08-05 16:00:00,31.45,614.0,200.53,437.0,3.17
2021-08-05 17:00:00,32.29,492.0,68.62,429.0,3.31
2021-08-05 18:00:00,32.84,100.0,0.0,100.0,3.31
2021-08-05 19:00:00,31.98,92.0,0.0,92.0,3.17
2021-08-05 20:00:00,29.12,270.0,17.72,257.0,3.59
2021-08-05 21:00:00,28.86,348.0,151.1,259.0,3.24
2021-08-05 22:00:00,29.04,158.0,19.17,150.0,3.31
2021-08-05 23:00:00,28.47,114.0,104.38,90.0,2.69
2021-08-06 00:00:00,27.65,0.0,0.0,0.0,2.48
2021-08-06 01:00:00,26.78,0.0,-0.0,0.0,2.62
2021-08-06 02:00:00,26.31,0.0,-0.0,0.0,2.83
2021-08-06 03:00:00,26.08,0.0,-0.0,0.0,2.9
2021-08-06 04:00:00,25.68,0.0,-0.0,0.0,2.83
2021-08-06 05:00:00,25.38,0.0,-0.0,0.0,2.9
2021-08-06 06:00:00,25.03,0.0,-0.0,0.0,2.83
2021-08-06 07:00:00,25.3,0.0,-0.0,0.0,2.97
2021-08-06 08:00:00,25.04,0.0,-0.0,0.0,2.9
2021-08-06 09:00:00,24.75,0.0,-0.0,0.0,2.69
2021-08-06 10:00:00,24.53,0.0,-0.0,0.0,2.55
2021-08-06 11:00:00,24.57,69.0,144.5,48.0,2.55
2021-08-06 12:00:00,25.66,177.0,137.02,131.0,2.55
2021-08-06 13:00:00,27.23,286.0,122.12,223.0,3.24
2021-08-06 14:00:00,28.81,613.0,682.9,153.0,3.38
2021-08-06 15:00:00,30.5,594.0,279.42,371.0,3.38
2021-08-06 16:00:00,31.71,646.0,246.35,429.0,3.31
2021-08-06 17:00:00,32.41,513.0,81.85,438.0,3.24
2021-08-06 18:00:00,32.75,866.0,760.6,180.0,3.24
2021-08-06 19:00:00,33.46,522.0,137.1,407.0,4.07
2021-08-06 20:00:00,30.27,107.0,0.0,107.0,2.41
2021-08-06 21:00:00,31.23,46.0,0.0,46.0,3.1
2021-08-06 22:00:00,28.92,56.0,0.0,56.0,3.38
2021-08-06 23:00:00,27.53,26.0,0.0,26.0,1.93
2021-08-07 00:00:00,26.44,0.0,0.0,0.0,1.86
2021-08-07 01:00:00,24.94,0.0,-0.0,0.0,2.28
2021-08-07 02:00:00,24.2,0.0,-0.0,0.0,2.0
2021-08-07 03:00:00,23.62,0.0,-0.0,0.0,1.93
2021-08-07 04:00:00,23.38,0.0,-0.0,0.0,2.07
2021-08-07 05:00:00,23.44,0.0,-0.0,0.0,2.0
2021-08-07 06:00:00,23.24,0.0,-0.0,0.0,2.0
2021-08-07 07:00:00,22.79,0.0,-0.0,0.0,1.66
2021-08-07 08:00:00,22.54,0.0,-0.0,0.0,1.66
2021-08-07 09:00:00,22.26,0.0,-0.0,0.0,1.59
2021-08-07 10:00:00,22.06,0.0,-0.0,0.0,1.59
2021-08-07 11:00:00,21.94,83.0,231.33,50.0,1.72
2021-08-07 12:00:00,22.4,223.0,327.03,114.0,2.0
2021-08-07 13:00:00,22.95,452.0,622.91,132.0,2.14
2021-08-07 14:00:00,23.82,631.0,708.76,155.0,2.28
2021-08-07 15:00:00,25.46,660.0,447.14,304.0,2.0
2021-08-07 16:00:00,26.7,797.0,550.64,313.0,1.66
2021-08-07 17:00:00,28.36,837.0,524.96,357.0,1.72
2021-08-07 18:00:00,29.26,903.0,800.09,183.0,2.0
2021-08-07 19:00:00,29.53,473.0,93.24,395.0,2.34
2021-08-07 20:00:00,29.75,621.0,521.46,241.0,2.34
2021-08-07 21:00:00,29.7,473.0,474.56,196.0,2.28
2021-08-07 22:00:00,29.28,347.0,546.98,122.0,2.28
2021-08-07 23:00:00,28.15,132.0,201.38,87.0,1.93
2021-08-08 00:00:00,26.39,0.0,0.0,0.0,1.86
2021-08-08 01:00:00,24.93,0.0,-0.0,0.0,1.93
2021-08-08 02:00:00,23.83,0.0,-0.0,0.0,1.79
2021-08-08 03:00:00,22.84,0.0,-0.0,0.0,1.59
2021-08-08 04:00:00,21.93,0.0,-0.0,0.0,1.45
2021-08-08 05:00:00,21.18,0.0,-0.0,0.0,1.38
2021-08-08 06:00:00,20.48,0.0,-0.0,0.0,1.38
2021-08-08 07:00:00,20.49,0.0,-0.0,0.0,1.03
2021-08-08 08:00:00,20.13,0.0,-0.0,0.0,1.1
2021-08-08 09:00:00,19.46,0.0,-0.0,0.0,1.17
2021-08-08 10:00:00,19.11,0.0,-0.0,0.0,1.1
2021-08-08 11:00:00,18.97,57.0,78.59,46.0,1.03
2021-08-08 12:00:00,21.13,197.0,217.6,125.0,0.69
2021-08-08 13:00:00,23.13,373.0,346.03,196.0,0.9
2021-08-08 14:00:00,25.01,571.0,530.2,216.0,1.03
2021-08-08 15:00:00,26.88,677.0,478.44,297.0,1.17
2021-08-08 16:00:00,28.24,758.0,464.04,351.0,1.1
2021-08-08 17:00:00,29.35,852.0,564.45,337.0,1.17
2021-08-08 18:00:00,30.13,779.0,468.92,358.0,1.1
2021-08-08 19:00:00,30.14,677.0,385.95,355.0,0.83
2021-08-08 20:00:00,30.52,597.0,450.28,270.0,0.76
2021-08-08 21:00:00,30.54,398.0,266.83,243.0,0.69
2021-08-08 22:00:00,30.38,307.0,450.68,123.0,0.55
2021-08-08 23:00:00,28.85,111.0,140.86,80.0,0.34
2021-08-09 00:00:00,27.86,0.0,0.0,0.0,1.45
2021-08-09 01:00:00,26.34,0.0,-0.0,0.0,1.72
2021-08-09 02:00:00,25.09,0.0,-0.0,0.0,1.79
2021-08-09 03:00:00,24.36,0.0,-0.0,0.0,2.07
2021-08-09 04:00:00,23.63,0.0,-0.0,0.0,2.0
2021-08-09 05:00:00,23.02,0.0,-0.0,0.0,1.86
2021-08-09 06:00:00,22.6,0.0,-0.0,0.0,1.66
2021-08-09 07:00:00,21.71,0.0,-0.0,0.0,1.24
2021-08-09 08:00:00,21.21,0.0,-0.0,0.0,1.03
2021-08-09 09:00:00,20.9,0.0,-0.0,0.0,0.97
2021-08-09 10:00:00,21.08,0.0,-0.0,0.0,0.83
2021-08-09 11:00:00,21.05,56.0,72.86,46.0,0.69
2021-08-09 12:00:00,22.72,155.0,85.25,127.0,0.34
2021-08-09 13:00:00,24.93,322.0,206.17,217.0,0.41
2021-08-09 14:00:00,26.95,511.0,347.57,279.0,0.41
2021-08-09 15:00:00,28.72,712.0,552.84,274.0,0.55
2021-08-09 16:00:00,29.99,794.0,525.64,334.0,0.69
2021-08-09 17:00:00,30.92,816.0,494.3,366.0,0.69
2021-08-09 18:00:00,31.7,885.0,787.12,180.0,0.69
2021-08-09 19:00:00,31.54,809.0,763.25,174.0,0.83
2021-08-09 20:00:00,31.81,683.0,718.6,163.0,1.1
2021-08-09 21:00:00,31.79,519.0,645.29,146.0,1.17
2021-08-09 22:00:00,31.4,332.0,525.79,119.0,1.31
2021-08-09 23:00:00,30.36,148.0,336.98,75.0,1.52
2021-08-10 00:00:00,28.73,0.0,0.0,0.0,1.93
2021-08-10 01:00:00,27.35,0.0,-0.0,0.0,2.07
2021-08-10 02:00:00,26.47,0.0,-0.0,0.0,2.14
2021-08-10 03:00:00,25.63,0.0,-0.0,0.0,2.21
2021-08-10 04:00:00,25.0,0.0,-0.0,0.0,2.28
2021-08-10 05:00:00,24.41,0.0,-0.0,0.0,2.14
2021-08-10 06:00:00,23.9,0.0,-0.0,0.0,2.0
2021-08-10 07:00:00,23.13,0.0,-0.0,0.0,1.52
2021-08-10 08:00:00,22.69,0.0,-0.0,0.0,1.45
2021-08-10 09:00:00,22.19,0.0,-0.0,0.0,1.45
2021-08-10 10:00:00,21.77,0.0,-0.0,0.0,1.45
2021-08-10 11:00:00,21.59,77.0,223.0,47.0,1.1
2021-08-10 12:00:00,23.72,252.0,475.5,97.0,0.69
2021-08-10 13:00:00,25.84,441.0,615.33,129.0,0.69
2021-08-10 14:00:00,28.12,521.0,381.72,267.0,0.9
2021-08-10 15:00:00,29.99,691.0,511.21,287.0,1.31
2021-08-10 16:00:00,31.47,619.0,215.32,431.0,1.66
2021-08-10 17:00:00,32.55,802.0,475.6,370.0,1.86
2021-08-10 18:00:00,33.06,876.0,781.23,178.0,1.86
2021-08-10 19:00:00,33.23,800.0,755.83,173.0,2.14
2021-08-10 20:00:00,32.84,550.0,337.05,307.0,1.52
2021-08-10 21:00:00,30.92,430.0,365.17,220.0,1.17
2021-08-10 22:00:00,28.7,140.0,4.98,138.0,2.21
2021-08-10 23:00:00,27.69,66.0,0.0,66.0,2.48
2021-08-11 00:00:00,26.8,0.0,0.0,0.0,2.14
2021-08-11 01:00:00,26.13,0.0,-0.0,0.0,1.86
2021-08-11 02:00:00,25.61,0.0,-0.0,0.0,1.86
2021-08-11 03:00:00,25.1,0.0,-0.0,0.0,2.0
2021-08-11 04:00:00,24.86,0.0,-0.0,0.0,2.07
2021-08-11 05:00:00,24.65,0.0,-0.0,0.0,1.86
2021-08-11 06:00:00,24.29,0.0,-0.0,0.0,1.52
2021-08-11 07:00:00,22.48,0.0,-0.0,0.0,0.62
2021-08-11 08:00:00,21.94,0.0,-0.0,0.0,0.62
2021-08-11 09:00:00,21.64,0.0,-0.0,0.0,0.55
2021-08-11 10:00:00,21.54,0.0,-0.0,0.0,1.03
2021-08-11 11:00:00,21.64,15.0,0.0,15.0,1.38
2021-08-11 12:00:00,22.2,124.0,27.82,115.0,2.21
2021-08-11 13:00:00,22.68,105.0,0.0,105.0,2.62
2021-08-11 14:00:00,23.44,337.0,69.35,291.0,2.62
2021-08-11 15:00:00,24.07,143.0,2.54,141.0,2.55
2021-08-11 16:00:00,24.69,480.0,78.06,412.0,2.97
2021-08-11 17:00:00,23.38,346.0,22.07,326.0,3.03
2021-08-11 18:00:00,23.96,352.0,23.56,331.0,2.76
2021-08-11 19:00:00,26.46,348.0,29.02,324.0,2.55
2021-08-11 20:00:00,26.84,271.0,19.49,257.0,2.55
2021-08-11 21:00:00,27.54,506.0,634.56,143.0,2.55
2021-08-11 22:00:00,27.46,285.0,383.92,132.0,2.0
2021-08-11 23:00:00,26.97,58.0,0.0,58.0,1.66
2021-08-12 00:00:00,25.89,0.0,0.0,0.0,1.86
2021-08-12 01:00:00,24.95,0.0,-0.0,0.0,1.93
2021-08-12 02:00:00,24.39,0.0,-0.0,0.0,1.93
2021-08-12 03:00:00,23.98,0.0,-0.0,0.0,1.79
2021-08-12 04:00:00,23.57,0.0,-0.0,0.0,1.66
2021-08-12 05:00:00,23.08,0.0,-0.0,0.0,1.59
2021-08-12 06:00:00,22.64,0.0,-0.0,0.0,1.52
2021-08-12 07:00:00,22.28,0.0,-0.0,0.0,1.59
2021-08-12 08:00:00,21.89,0.0,-0.0,0.0,1.59
2021-08-12 09:00:00,21.64,0.0,-0.0,0.0,1.38
2021-08-12 10:00:00,21.37,0.0,-0.0,0.0,1.31
2021-08-12 11:00:00,21.18,48.0,46.5,42.0,1.24
2021-08-12 12:00:00,22.41,43.0,0.0,43.0,0.97
2021-08-12 13:00:00,23.7,207.0,31.84,191.0,1.17
2021-08-12 14:00:00,25.36,608.0,694.24,149.0,1.52
2021-08-12 15:00:00,26.54,751.0,746.66,164.0,1.93
2021-08-12 16:00:00,27.39,848.0,776.75,173.0,2.28
2021-08-12 17:00:00,27.75,888.0,786.47,177.0,2.55
2021-08-12 18:00:00,28.43,870.0,779.65,177.0,3.03
2021-08-12 19:00:00,29.61,796.0,758.01,171.0,3.45
2021-08-12 20:00:00,29.86,673.0,715.68,161.0,3.45
2021-08-12 21:00:00,29.31,509.0,643.31,143.0,3.03
2021-08-12 22:00:00,28.86,253.0,263.22,149.0,2.55
2021-08-12 23:00:00,27.22,129.0,325.64,62.0,1.1
2021-08-13 00:00:00,25.84,0.0,0.0,0.0,0.9
2021-08-13 01:00:00,24.53,0.0,-0.0,0.0,0.9
2021-08-13 02:00:00,23.87,0.0,-0.0,0.0,1.86
2021-08-13 03:00:00,22.98,0.0,-0.0,0.0,2.55
2021-08-13 04:00:00,22.0,0.0,-0.0,0.0,2.62
2021-08-13 05:00:00,21.25,0.0,-0.0,0.0,2.0
2021-08-13 06:00:00,20.69,0.0,-0.0,0.0,1.59
2021-08-13 07:00:00,19.98,0.0,-0.0,0.0,0.97
2021-08-13 08:00:00,19.53,0.0,-0.0,0.0,0.9
2021-08-13 09:00:00,18.96,0.0,-0.0,0.0,1.1
2021-08-13 10:00:00,18.49,0.0,-0.0,0.0,1.24
2021-08-13 11:00:00,18.32,73.0,213.83,46.0,1.24
2021-08-13 12:00:00,20.2,252.0,489.81,96.0,1.38
2021-08-13 13:00:00,21.43,446.0,633.76,129.0,2.0
2021-08-13 14:00:00,22.76,625.0,719.29,151.0,1.93
2021-08-13 15:00:00,24.29,769.0,769.07,166.0,1.93
2021-08-13 16:00:00,25.68,864.0,795.95,174.0,2.07
2021-08-13 17:00:00,26.39,530.0,99.8,440.0,2.34
2021-08-13 18:00:00,26.19,743.0,428.66,363.0,2.41
2021-08-13 19:00:00,26.06,683.0,436.79,324.0,2.9
2021-08-13 20:00:00,26.21,678.0,725.6,161.0,2.55
2021-08-13 21:00:00,26.48,272.0,63.63,236.0,2.34
2021-08-13 22:00:00,26.33,156.0,25.54,146.0,2.21
2021-08-13 23:00:00,25.46,112.0,212.91,69.0,1.72
2021-08-14 00:00:00,24.59,0.0,0.0,0.0,1.52
2021-08-14 01:00:00,23.75,0.0,-0.0,0.0,1.45
2021-08-14 02:00:00,22.81,0.0,-0.0,0.0,1.52
2021-08-14 03:00:00,21.76,0.0,-0.0,0.0,1.66
2021-08-14 04:00:00,21.02,0.0,-0.0,0.0,1.59
2021-08-14 05:00:00,20.33,0.0,-0.0,0.0,1.52
2021-08-14 06:00:00,19.87,0.0,-0.0,0.0,1.52
2021-08-14 07:00:00,18.82,0.0,-0.0,0.0,1.31
2021-08-14 08:00:00,18.4,0.0,-0.0,0.0,1.17
2021-08-14 09:00:00,18.17,0.0,-0.0,0.0,1.31
2021-08-14 10:00:00,17.96,0.0,-0.0,0.0,1.38
2021-08-14 11:00:00,17.9,71.0,210.55,45.0,1.17
2021-08-14 12:00:00,20.58,187.0,218.38,118.0,0.69
2021-08-14 13:00:00,22.97,395.0,470.01,161.0,1.03
2021-08-14 14:00:00,24.25,439.0,211.64,300.0,1.17
2021-08-14 15:00:00,25.54,548.0,230.2,368.0,1.03
2021-08-14 16:00:00,26.92,857.0,791.01,173.0,1.59
2021-08-14 17:00:00,27.39,896.0,799.29,177.0,1.66
2021-08-14 18:00:00,27.87,877.0,791.83,177.0,1.52
2021-08-14 19:00:00,27.76,800.0,767.8,171.0,1.17
2021-08-14 20:00:00,28.22,673.0,723.0,160.0,1.24
2021-08-14 21:00:00,27.85,507.0,648.93,142.0,0.62
2021-08-14 22:00:00,27.13,319.0,525.75,115.0,0.55
2021-08-14 23:00:00,26.74,135.0,328.14,70.0,1.1
2021-08-15 00:00:00,25.58,0.0,0.0,0.0,1.52
2021-08-15 01:00:00,24.58,0.0,-0.0,0.0,1.79
2021-08-15 02:00:00,23.38,0.0,-0.0,0.0,2.0
2021-08-15 03:00:00,22.51,0.0,-0.0,0.0,1.93
2021-08-15 04:00:00,21.95,0.0,-0.0,0.0,1.86
2021-08-15 05:00:00,21.54,0.0,-0.0,0.0,1.79
2021-08-15 06:00:00,21.22,0.0,-0.0,0.0,1.79
2021-08-15 07:00:00,21.16,0.0,-0.0,0.0,1.86
2021-08-15 08:00:00,21.17,0.0,-0.0,0.0,2.07
2021-08-15 09:00:00,21.27,0.0,-0.0,0.0,1.86
2021-08-15 10:00:00,21.36,0.0,-0.0,0.0,1.66
2021-08-15 11:00:00,21.53,34.0,0.0,34.0,1.79
2021-08-15 12:00:00,21.78,56.0,0.0,56.0,2.0
2021-08-15 13:00:00,21.56,126.0,0.0,126.0,1.86
2021-08-15 14:00:00,21.31,146.0,1.53,145.0,1.31
2021-08-15 15:00:00,21.27,397.0,62.84,348.0,0.83
2021-08-15 16:00:00,22.51,580.0,176.23,428.0,1.31
2021-08-15 17:00:00,25.01,638.0,214.0,446.0,2.0
2021-08-15 18:00:00,26.64,671.0,284.74,420.0,2.28
2021-08-15 19:00:00,28.7,673.0,420.11,330.0,1.59
2021-08-15 20:00:00,29.37,458.0,184.01,328.0,1.66
2021-08-15 21:00:00,29.32,378.0,259.34,233.0,2.0
2021-08-15 22:00:00,27.29,122.0,0.0,122.0,2.55
2021-08-15 23:00:00,25.67,85.0,72.12,71.0,2.41
2021-08-16 00:00:00,24.03,0.0,-0.0,0.0,1.86
2021-08-16 01:00:00,22.24,0.0,-0.0,0.0,1.72
2021-08-16 02:00:00,21.22,0.0,-0.0,0.0,0.97
2021-08-16 03:00:00,20.81,0.0,-0.0,0.0,1.24
2021-08-16 04:00:00,20.57,0.0,-0.0,0.0,0.9
2021-08-16 05:00:00,20.18,0.0,-0.0,0.0,0.76
2021-08-16 06:00:00,19.47,0.0,-0.0,0.0,0.76
2021-08-16 07:00:00,19.64,0.0,-0.0,0.0,0.69
2021-08-16 08:00:00,19.8,0.0,-0.0,0.0,0.83
2021-08-16 09:00:00,19.67,0.0,-0.0,0.0,0.97
2021-08-16 10:00:00,19.69,0.0,-0.0,0.0,0.9
2021-08-16 11:00:00,19.68,65.0,195.1,42.0,0.9
2021-08-16 12:00:00,19.87,147.0,90.07,119.0,1.38
2021-08-16 13:00:00,20.58,257.0,97.33,209.0,1.66
2021-08-16 14:00:00,21.85,431.0,202.36,299.0,1.66
2021-08-16 15:00:00,23.33,599.0,318.96,351.0,1.45
2021-08-16 16:00:00,24.46,628.0,242.95,419.0,1.17
2021-08-16 17:00:00,25.87,628.0,203.39,446.0,1.03
2021-08-16 18:00:00,26.49,409.0,44.37,370.0,1.1
2021-08-16 19:00:00,25.93,500.0,131.51,393.0,1.45
2021-08-16 20:00:00,26.4,439.0,159.23,327.0,1.59
2021-08-16 21:00:00,26.54,451.0,487.69,180.0,1.72
2021-08-16 22:00:00,26.35,223.0,194.42,149.0,1.72
2021-08-16 23:00:00,25.5,127.0,315.62,67.0,1.45
2021-08-17 00:00:00,24.43,0.0,-0.0,0.0,1.52
2021-08-17 01:00:00,23.24,0.0,-0.0,0.0,1.66
2021-08-17 02:00:00,22.4,0.0,-0.0,0.0,1.79
2021-08-17 03:00:00,21.63,0.0,-0.0,0.0,1.93
2021-08-17 04:00:00,20.89,0.0,-0.0,0.0,1.86
2021-08-17 05:00:00,20.31,0.0,-0.0,0.0,1.66
2021-08-17 06:00:00,19.7,0.0,-0.0,0.0,1.72
2021-08-17 07:00:00,19.31,0.0,-0.0,0.0,1.79
2021-08-17 08:00:00,18.91,0.0,-0.0,0.0,1.79
2021-08-17 09:00:00,18.65,0.0,-0.0,0.0,1.93
2021-08-17 10:00:00,18.51,0.0,-0.0,0.0,1.93
2021-08-17 11:00:00,18.51,66.0,208.57,42.0,1.79
2021-08-17 12:00:00,20.17,244.0,486.56,94.0,1.38
2021-08-17 13:00:00,22.48,440.0,635.76,128.0,1.66
2021-08-17 14:00:00,24.27,621.0,724.58,150.0,1.79
2021-08-17 15:00:00,25.78,767.0,776.5,165.0,2.0
2021-08-17 16:00:00,26.9,864.0,804.25,174.0,2.07
2021-08-17 17:00:00,28.01,904.0,813.54,178.0,2.21
2021-08-17 18:00:00,28.5,884.0,806.8,177.0,2.62
2021-08-17 19:00:00,27.9,805.0,782.0,171.0,2.76
2021-08-17 20:00:00,28.3,674.0,734.09,160.0,2.48
2021-08-17 21:00:00,28.56,505.0,657.4,142.0,2.28
2021-08-17 22:00:00,28.51,313.0,528.14,114.0,1.93
2021-08-17 23:00:00,27.07,126.0,322.6,66.0,0.76
2021-08-18 00:00:00,25.84,0.0,-0.0,0.0,0.76
2021-08-18 01:00:00,23.97,0.0,-0.0,0.0,1.66
2021-08-18 02:00:00,22.71,0.0,-0.0,0.0,2.07
2021-08-18 03:00:00,21.95,0.0,-0.0,0.0,2.07
2021-08-18 04:00:00,21.14,0.0,-0.0,0.0,1.86
2021-08-18 05:00:00,20.42,0.0,-0.0,0.0,1.72
2021-08-18 06:00:00,20.12,0.0,-0.0,0.0,1.79
